,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
2301,0,0.9625,0.7,0.2375,7.2858215,3.3735905,1.6726205,1.984465,7
2398,1,1.1625,0.8875,0.3,15.06775925,7.72523875,2.7499015,3.95475525,8
1451,0,1.4,1.0625,0.3375,23.26076475,10.53183925,5.2446575,6.690482,9
1426,1,1.125,0.8,0.25,10.8011595,4.83358975,2.1262125,3.2601925,9
1774,2,1.225,0.95,0.3625,19.06503875,7.0590255,5.1312595,5.953395,10
3321,1,1.5375,1.2125,0.5375,27.25804425,11.963489,4.989512,8.221355,11
3860,0,0.8625,0.6375,0.2125,5.68407475,2.9766975,1.0489315,1.417475,5
3172,0,0.925,0.7,0.2125,6.1518415,3.10427025,0.9922325,1.757669,6
2158,2,1.175,0.9375,0.3,17.05222425,7.83863675,4.12485225,3.8271825,8
3020,1,1.7,1.2875,0.425,45.68521925,23.85610425,8.674947,11.1980525,11
3674,0,1.1,0.85,0.3,14.16057525,8.40562675,2.67902775,3.35941575,6
1158,0,1.0875,0.9375,0.275,11.77921725,4.819415,2.154562,4.1106775,8
3100,2,1.35,1.1,0.3375,27.1871705,6.76135575,6.2652395,8.50485,17
1571,1,1.6,1.325,0.4125,33.72173025,13.50853675,8.50485,9.922325,11
912,0,0.9625,0.725,0.2,7.04485075,3.458639,1.40330025,1.8427175,7
204,2,1.5,1.15,0.3875,27.59823825,12.1052365,5.79747275,8.50485,8
190,0,1.25,0.9375,0.3625,16.42853525,6.7755305,3.89805625,5.2446575,9
487,2,1.625,1.25,0.475,41.503668,18.18620425,9.6104805,12.03436275,9
3752,1,1.5375,1.1875,0.425,33.52328375,13.437663,8.20718025,6.80388,11
438,1,1.325,1.025,0.35,19.3060095,8.77417025,4.01145425,5.20213325,6
244,2,1.5625,1.3,0.45,38.385223,13.73533275,9.9506745,10.6310625,11
609,0,1.125,0.85,0.2375,9.19941275,3.92640575,1.814368,2.9766975,8
2358,1,1.3,1.0,0.3,16.44271,6.633783,3.72795925,5.2446575,8
3333,2,1.825,1.3875,0.45,47.89648025,18.58309725,5.57067675,13.99047825,10
2913,2,1.5125,1.2375,0.475,40.7382315,13.2959155,7.52679225,11.623295,15
1183,0,1.2375,0.95,0.3,14.514944,6.6054335,3.41611475,3.855532,7
2265,1,1.3875,1.0875,0.3625,26.09571475,11.453198,6.44951125,7.2291225,8
3205,1,1.4875,1.1875,0.4,37.35046625,11.566596,6.633783,16.44271,21
2733,0,0.7875,0.5875,0.1875,3.64291075,1.4458245,0.793786,1.14815475,4
2615,1,1.3625,1.1,0.35,23.79940525,10.092422,5.40057975,6.76135575,11
108,1,1.175,0.9375,0.325,14.8267885,6.066793,3.742134,4.1106775,8
1354,0,1.1625,0.925,0.2875,15.138633,7.3992195,2.778251,4.0539785,7
1079,1,1.125,0.8375,0.35,13.551061,5.28718175,3.2601925,4.53592,11
3749,0,1.0375,0.8125,0.25,9.45455825,4.09650275,2.02698925,2.6932025,7
1885,0,1.1,0.7625,0.2875,10.7444605,4.592619,2.5798045,3.118445,9
1818,2,1.5875,1.2125,0.475,39.02308675,17.973583,8.17883075,11.509897,11
426,2,1.7,1.375,0.4375,50.972401,23.1048425,11.12717875,12.8990225,19
3696,2,1.45,1.1375,0.4,26.12406425,8.845044,5.556502,8.50485,17
3519,0,1.2,0.925,0.3,14.571643,5.88252125,3.7137845,4.3941725,13
2313,1,1.375,1.05,0.425,23.99785175,9.525432,6.81805475,6.9456275,13
2258,0,1.4,1.1375,0.3625,27.612413,15.5071765,4.57844425,6.6621325,9
943,1,1.175,0.9125,0.3375,14.798439,6.78970525,4.32329875,4.1106775,10
2730,0,1.3125,1.0125,0.3625,19.74542675,8.63242275,4.35164825,5.953395,8
1296,0,0.5125,0.375,0.1375,1.190679,0.72291225,0.4252425,0.340194,5
2806,0,1.1,0.8625,0.3,10.3475675,4.69184225,2.3530085,3.118445,7
2326,1,1.4125,1.1,0.3875,24.607366,9.865626,6.1518415,7.37087,11
812,0,0.7875,0.575,0.175,4.649318,1.77184375,1.13398,1.2757275,6
459,2,1.4625,1.1625,0.35,25.741346,10.8011595,4.57844425,8.9300925,13
1815,1,1.575,1.225,0.375,33.89182725,16.57028275,7.2858215,8.50485,9
933,0,1.125,0.9,0.325,13.551061,5.4147545,3.6003865,3.8838815,7
303,2,1.6,1.2625,0.475,36.18813675,13.70698325,9.298636,11.3398,12
2596,2,1.1375,0.9125,0.275,10.9145575,4.706017,1.304077,3.81300775,13
1138,0,0.8375,0.625,0.1875,5.17378375,1.99863975,1.247378,1.5592225,7
676,0,0.8,0.6125,0.2,4.49339575,1.80019325,0.92135875,1.417475,13
3691,0,0.8875,0.675,0.1875,5.783298,8.63242275,1.304077,1.68679525,7
144,1,1.55,1.125,0.5,24.323871,12.14776075,4.32329875,6.81805475,8
1897,2,1.725,1.3375,0.4625,51.766187,22.5945515,11.5949455,14.1464005,11
2805,1,0.9625,0.7125,0.2625,8.23552975,3.44446425,1.94194075,2.48058125,12
2700,2,1.4125,1.1,0.375,24.4656185,12.3320325,4.2240755,7.654365,9
2315,0,0.775,0.5625,0.125,4.09650275,1.91359125,1.09145575,1.2757275,6
41,0,0.8,0.5125,0.2,5.1312595,2.494756,0.963883,1.40330025,5
3709,2,1.65,1.3,0.5,47.513762,19.0792135,13.62193475,12.757275,17
1264,2,1.4875,1.25,0.45,29.8520235,12.48795475,5.443104,11.056305,13
3578,1,1.7,1.325,0.45,43.3463855,21.64484325,8.83086925,11.4106738,11
1895,2,1.5625,1.2,0.3875,34.11862325,16.62698175,6.7755305,9.02931575,12
1829,1,1.4625,1.1625,0.3875,25.92561775,12.91319725,5.57067675,6.6621325,9
1923,1,1.775,1.35,0.4125,55.5366705,21.72989175,7.3992195,22.11261,18
3266,0,0.925,0.675,0.2375,6.577084,3.75630875,1.1623295,1.74349425,6
3040,1,0.725,0.5625,0.2,3.67126025,1.51669825,0.737087,1.2757275,10
1869,0,1.2375,0.9375,0.3,17.406593,8.09378225,3.86970675,4.5642695,8
3190,1,1.4125,1.1375,0.4625,26.26581175,10.035723,4.46504625,10.6310625,16
3367,1,1.8,1.4125,0.5,50.6605565,20.354941,10.9145575,14.9968855,11
2722,2,1.0875,0.875,0.2625,11.89261525,5.499803,2.84912475,3.685435,7
1791,2,1.675,1.35,0.5,41.39027,18.24290325,9.298636,11.80756675,9
390,1,1.3125,1.0875,0.3875,30.1922175,13.777857,6.6054335,8.0796075,8
2415,2,1.5625,1.2875,0.4,35.833768,16.20173925,9.241937,9.1001895,9
1058,2,1.3375,1.125,0.3375,22.89222125,9.128539,5.1312595,7.087375,13
187,0,0.9,0.6875,0.2125,5.59902625,2.11203775,1.17650425,1.984465,9
3369,2,1.6625,1.2625,0.4125,38.2434755,16.96717575,9.00096625,10.20582,9
251,1,1.2875,0.9625,0.275,16.40018575,7.1724235,4.53592,3.96893,8
1974,1,1.7875,1.375,0.475,56.82657275,29.66775175,11.5382465,14.38737125,12
357,2,0.825,0.65,0.2,5.6699,1.77184375,1.417475,1.984465,9
278,1,1.7375,1.45,0.5,53.84987525,19.1359125,13.551061,15.01106025,13
3669,2,1.65,1.325,0.425,40.5681345,17.633389,8.7599955,11.283101,10
1463,1,1.55,1.1625,0.3625,25.8263945,10.6310625,6.08096775,7.881161,10
3857,1,1.5375,1.1875,0.425,32.0065855,13.59358525,8.561549,8.50485,10
232,1,1.45,1.1375,0.375,28.689694,14.13222575,5.99591925,8.03708325,10
610,1,1.875,1.4875,0.5125,62.95006475,30.7025085,11.9351395,17.860185,12
2983,1,1.8,1.4625,0.55,54.260943,25.95396725,12.700576,13.5794105,11
1564,0,1.3125,1.0,0.325,18.29960225,9.2135875,3.52951275,4.819415,8
2859,2,1.525,1.175,0.3625,32.6869735,11.4248485,8.391452,9.07184,14
328,2,1.325,1.05,0.325,28.3778495,9.63883,6.406987,7.5126175,17
937,1,1.55,1.225,0.375,33.8776525,13.05494475,8.561549,10.0640725,9
781,0,0.875,0.6625,0.2,5.443104,2.2963095,1.31825175,1.5025235,6
2232,0,0.7875,0.5875,0.1375,4.2807745,1.8427175,0.7654365,1.1056305,6
68,1,1.4625,1.1375,0.375,27.9809565,12.34620725,5.88252125,8.788345,11
993,2,1.6125,1.3125,0.5,41.0784255,17.0380495,7.27164675,14.3164975,13
1190,2,1.5625,1.2875,0.3875,32.98464325,13.82038125,7.3425205,10.0640725,11
3608,2,1.8,1.375,0.4875,58.7685135,30.37648925,12.09106175,14.21727425,9
1224,0,0.825,0.6375,0.2,5.8116475,2.53728025,1.11980525,1.5592225,7
1544,0,1.25,0.9375,0.35,15.8473705,6.73300625,3.8271825,4.7910655,9
2788,2,1.625,1.2875,0.4875,39.70347475,14.72756525,10.20582,12.47378,13
2740,2,1.6875,1.35,0.525,45.1607535,19.447757,9.015141,12.757275,11
3703,0,1.225,0.9625,0.2875,19.3627085,9.25611175,4.57844425,4.6776675,13
1990,1,1.7125,1.375,0.475,53.4388075,25.231055,11.623295,13.87708025,10
2087,2,1.625,1.25,0.4125,32.44600275,13.7495075,6.180191,10.3475675,12
1780,2,1.3125,0.95,0.35,17.19397175,5.499803,4.18155125,5.953395,14
1943,2,1.5,1.1875,0.375,28.56212125,12.54465375,6.2652395,7.93786,15
2491,1,1.2,0.8875,0.4,13.154168,6.2652395,3.005047,6.7755305,8
3507,0,0.925,0.725,0.2,7.21494775,3.061746,1.60174675,1.984465,6
636,2,1.6375,1.275,0.4,30.957654,11.226402,8.00873375,10.489315,14
1663,1,1.5,1.15,0.425,33.46658475,12.927372,9.5537815,9.3269855,11
784,1,1.5125,1.25,0.4375,31.127751,13.50853675,6.577084,10.6310625,12
522,2,1.25,0.9375,0.35,17.123098,6.860579,4.01145425,5.0745605,15
3411,2,1.3875,1.0125,0.3,25.8830935,12.99824575,5.556502,5.85417175,9
3364,0,1.025,0.825,0.2625,9.4970825,4.32329875,2.097863,3.118445,7
2160,1,1.725,1.375,0.45,47.95317925,18.86659225,11.396499,14.17475,11
3682,1,1.5625,1.2375,0.4375,34.23202125,15.0535845,7.9662095,9.99319875,11
1767,2,1.2125,0.9125,0.35,17.56251525,7.35669525,4.09650275,5.0178615,14
1083,1,1.15,0.9,0.3375,17.30736975,5.54232725,3.0333965,6.6621325,14
1017,1,1.7,1.3,0.4375,43.7432785,21.33299875,9.9506745,10.602713,11
1403,1,1.6125,1.25,0.475,34.8415355,14.855138,7.881161,11.1980525,17
2210,0,0.7375,0.5375,0.2125,3.628736,1.3891255,0.963883,1.13398,6
3623,2,0.9375,0.725,0.2875,7.66853975,2.6365035,1.871067,2.50893075,10
1374,1,1.4875,1.2,0.4125,35.777069,13.70698325,8.0229085,11.623295,17
1244,2,1.5375,1.1875,0.4375,33.849303,15.8473705,7.3425205,8.97261675,11
2678,1,0.975,0.75,0.225,8.66077225,4.0539785,1.82854275,2.4097075,9
145,2,1.7875,1.4125,0.45,50.745605,23.926978,10.02154825,15.26620575,9
8,0,1.5875,1.25,0.4125,42.2124055,20.2698925,9.76640275,10.24834425,13
393,1,1.5625,1.1875,0.4,30.74503275,14.18892475,6.67630725,8.80251975,10
2688,2,1.625,1.3,0.4875,46.13881125,19.5328055,11.07047975,12.246984,11
2621,0,0.85,0.65,0.2,5.6699,2.26796,1.57339725,1.5592225,6
162,2,1.6625,1.25,0.375,35.36600125,13.11164375,8.37727725,10.19164525,10
2885,0,1.175,0.8625,0.35,13.08329425,6.4920355,3.13261975,3.288542,9
3881,2,1.575,1.2625,0.4875,37.024447,14.628342,9.36950975,10.6310625,9
1106,0,0.6875,0.5,0.1625,3.30271675,1.60174675,0.3685435,0.9922325,7
1444,0,1.2875,1.0,0.3375,18.030282,8.66077225,3.44446425,5.25883225,9
3016,1,1.7375,1.325,0.475,48.931237,21.61649375,12.360382,12.8990225,11
359,1,1.7375,1.325,0.375,41.8722115,18.07280625,8.57572375,12.190285,14
1419,0,0.9625,0.7,0.225,6.463686,2.90582375,1.190679,1.85689225,5
486,1,1.4,1.1375,0.4125,24.38057,11.38232425,4.80524025,6.9456275,11
1187,0,1.35,0.9875,0.3375,18.58309725,7.66853975,4.3941725,5.443104,9
13,0,1.375,1.075,0.3625,20.184844,8.57572375,4.309124,6.3786375,10
1231,2,1.35,1.05,0.3625,24.53649225,12.23280925,4.6209685,6.16601625,10
3668,2,1.2625,0.9375,0.2875,16.71203025,7.47009325,3.40194,4.7343665,10
3227,0,0.9125,0.675,0.225,6.10931725,2.84912475,1.3891255,1.85689225,6
379,0,1.3125,1.0125,0.375,22.5378525,8.71747125,5.8116475,7.2291225,14
3357,0,1.2375,0.825,0.25,12.47378,5.0178615,2.6932025,4.252425,7
294,0,0.9625,0.725,0.225,6.70465675,2.83495,1.43164975,2.154562,8
3390,1,1.1375,0.875,0.2625,11.793392,4.60679375,2.7499015,4.1106775,11
757,1,1.2,0.925,0.3375,17.90270925,9.76640275,2.87747425,4.5642695,7
1063,2,1.475,1.1375,0.375,27.669112,13.1825175,5.82582225,7.83863675,10
1724,2,1.5125,1.2125,0.4125,28.64716975,12.3320325,5.9250455,8.50485,19
1886,1,1.3,1.1625,0.375,26.94619975,12.927372,5.6415505,7.2291225,8
3175,0,0.9625,0.725,0.225,6.577084,2.42388225,1.40330025,2.26796,7
1055,1,1.45,1.1125,0.375,27.00289875,12.23280925,5.51397775,8.1363065,11
2542,2,1.0625,0.875,0.25,12.54465375,4.9611625,2.14038725,4.9611625,7
345,0,1.375,1.0875,0.35,22.66542525,8.3631025,5.40057975,6.747181,10
966,1,1.3125,1.0375,0.3625,23.9553275,9.99319875,4.63514325,8.15048125,8
3477,0,1.35,1.0,0.3625,21.4605715,8.9300925,5.1312595,6.0951425,11
2901,2,1.6125,1.3,0.525,44.04094825,17.463292,10.36174225,13.437663,16
59,2,1.2625,0.9375,0.45,16.102516,6.59125875,4.23825025,4.819415,12
3489,2,1.2375,1.025,0.3125,21.41804725,9.51125725,3.6570855,6.066793,9
1573,0,1.1375,0.925,0.275,14.571643,6.76135575,3.50116325,3.572037,8
3379,1,1.15,0.875,0.3,14.5999925,6.350288,3.061746,4.43669675,10
963,1,1.375,1.025,0.375,22.2543575,7.994559,5.273007,7.7961125,12
3414,1,1.725,1.3125,0.4375,48.20832475,23.40251225,10.262519,11.4815475,8
1074,0,1.0,0.7875,0.225,9.355335,4.2807745,1.927766,2.26796,6
2785,2,1.4875,1.1625,0.375,30.51823675,13.9196045,6.23689,8.1363065,9
2972,1,1.5,1.1625,0.45,33.8209535,14.58581775,8.9300925,8.66077225,8
3641,1,1.2875,0.975,0.3,17.36406875,8.561549,3.86970675,4.01145425,8
3305,0,0.9125,0.7,0.225,5.556502,2.45223175,1.020582,1.71514475,7
3834,1,1.325,1.0625,0.325,21.13455225,8.49067525,3.84135725,6.9456275,10
3474,2,1.6625,1.35,0.4875,50.008518,24.11124975,10.24834425,13.324265,11
3193,2,1.4875,1.1625,0.3875,29.086587,13.16834275,3.175144,8.6465975,12
440,1,1.375,1.125,0.425,22.963095,8.9867915,4.4508715,6.23689,11
2846,1,1.25,1.0125,0.35,17.44911725,6.8322295,3.84135725,5.8116475,9
477,1,1.8875,1.45,0.5125,56.88327175,23.51591025,11.38232425,16.8679525,10
3362,0,1.025,0.75,0.225,8.618248,3.6570855,2.0128145,2.70737725,8
3515,1,1.675,1.3,0.4125,39.405805,20.1564945,8.12213175,8.50485,11
1117,0,0.875,0.6625,0.2,5.6699,2.551455,1.190679,1.70097,7
715,1,1.5625,1.1375,0.425,30.674159,14.04717725,6.64795775,8.9300925,9
1649,0,1.2875,1.05,0.3375,20.1564945,9.5537815,4.082328,5.8116475,13
1839,0,1.375,1.0,0.3375,20.3265915,9.39785925,4.23825025,6.2652395,9
2531,1,1.375,1.075,0.45,23.43086175,12.48795475,4.5075705,6.3786375,10
3410,1,1.1125,0.8875,0.275,12.51630425,5.11708475,2.93417325,4.26659975,10
6,2,1.3,1.0,0.325,17.70426275,6.0951425,5.85417175,4.819415,15
1529,0,1.3125,1.0,0.35,17.16562225,7.38504475,3.061746,5.953395,9
1372,1,1.6625,1.3375,0.4875,45.529297,16.31513725,10.999606,13.60776,14
125,2,1.725,1.325,0.425,44.04094825,22.52367775,9.87980075,10.47514025,9
3643,1,1.4875,1.1875,0.425,31.08522675,11.8784405,6.4920355,9.922325,17
2460,2,1.1875,0.9375,0.3125,16.669506,6.7188315,4.86193925,4.3941725,10
708,0,1.3,0.9875,0.3125,18.7957185,8.51902475,3.7137845,5.40057975,9
1961,2,1.4625,1.125,0.425,24.62154075,9.42620875,4.63514325,7.654365,22
3093,0,0.875,0.6625,0.2125,4.91863825,2.19708625,0.963883,1.587572,6
391,1,1.375,1.125,0.3875,22.38193025,9.7238785,4.5075705,7.087375,12
3368,2,1.6625,1.3125,0.525,46.606578,23.189891,9.62465525,12.11941125,10
220,0,1.025,0.8125,0.25,11.169703,5.896696,1.85689225,3.005047,6
985,0,0.4,0.3,0.05,0.510291,0.21262125,0.12757275,0.1417475,4
2441,2,1.2875,1.0125,0.3,18.313777,8.20718025,3.98310475,5.0178615,10
1238,0,1.4875,1.1875,0.3875,27.895908,13.79203175,5.216308,7.81028725,10
1041,2,1.6,1.2125,0.4625,40.24211525,19.09338825,9.82310175,9.22776225,11
58,0,1.325,0.95,0.3125,17.463292,8.278054,3.2034935,5.2446575,8
568,2,1.5125,1.225,0.375,32.16250775,12.20445975,7.15824875,9.922325,10
3579,0,1.3875,0.9875,0.325,15.83319575,6.293589,3.52951275,4.819415,9
813,2,1.125,0.8375,0.2625,12.0485375,5.28718175,2.5798045,3.2601925,9
2994,1,1.5875,1.2,0.475,41.5887165,16.51358375,8.5898985,11.90679,15
2462,2,1.775,1.4125,0.4875,51.5110415,22.2543575,13.947954,13.891255,11
703,0,1.125,0.85,0.2625,12.43125575,5.953395,2.62232875,3.40194,8
3319,0,0.95,0.7125,0.225,6.53455975,2.84912475,1.1056305,2.19708625,7
261,1,1.6375,1.325,0.4375,35.81959325,13.777857,7.47009325,11.7650425,15
2650,2,1.425,1.0875,0.375,23.51591025,10.98543125,4.422522,6.9456275,10
2483,0,1.1375,0.8875,0.3125,15.09610875,6.3786375,3.572037,4.15320175,7
1965,1,1.5875,1.275,0.425,38.42774725,17.5483405,8.6465975,11.056305,9
1293,1,1.775,1.3875,0.4375,60.66793,35.30930225,10.56018875,12.303683,11
2295,2,1.5,1.1875,0.4,29.10076175,13.7495075,7.07320025,7.27164675,9
1173,1,1.4375,1.125,0.4125,26.12406425,9.28446125,6.3786375,7.257472,12
3296,1,1.6625,1.2875,0.5,35.98969025,14.50076925,7.58349125,12.360382,12
1136,0,0.9375,0.7125,0.225,6.7188315,3.005047,1.11980525,2.26796,8
1626,2,1.0875,0.875,0.275,10.886208,4.0539785,2.84912475,3.5436875,13
717,2,1.6,1.25,0.4375,39.519203,13.99047825,8.2497045,11.3398,10
1025,0,1.0125,0.75,0.275,9.07184,4.876114,1.247378,2.6365035,7
384,1,1.525,1.225,0.4,31.524644,13.1825175,6.463686,9.6671795,10
1554,1,1.5625,1.25,0.4875,38.8104655,16.65533125,6.19436575,10.489315,17
588,1,0.8625,0.675,0.2375,5.5848515,1.88524175,1.417475,1.984465,9
2735,2,1.1875,0.9375,0.375,15.8473705,5.54232725,3.44446425,5.51397775,12
1477,1,1.7875,1.4125,0.4375,55.35239875,21.67319275,11.86426575,11.72251825,10
2350,0,1.4875,1.075,0.4125,27.91008275,12.82814875,5.8683465,7.72523875,8
3737,2,1.5125,1.2125,0.4,29.95124675,10.489315,6.67630725,10.0640725,10
3530,1,1.4875,1.175,0.375,25.27357925,10.1774705,5.96756975,6.9456275,12
2016,0,1.4375,1.125,0.3125,22.11261,9.28446125,5.329706,6.6621325,9
2476,1,1.0,0.7875,0.2625,8.1363065,3.21766825,1.0489315,3.2034935,10
2876,0,1.4,1.1125,0.4125,23.586784,9.79475225,5.0745605,7.9095105,9
855,1,1.225,0.975,0.35,20.0430965,7.92368525,6.19436575,5.10291,13
1752,1,1.7125,1.3,0.375,38.0733785,13.13999325,8.278054,11.3398,13
2539,0,1.25,0.9375,0.3,15.365429,6.0951425,3.288542,4.819415,9
3598,1,1.3375,1.1,0.375,19.17843675,7.257472,3.9405805,7.37087,12
3792,0,1.075,0.85,0.3125,10.886208,3.89805625,1.7293195,4.139027,14
3492,2,0.975,0.75,0.25,7.5126175,3.04757125,1.70097,2.45223175,13
2196,2,1.6625,1.2875,0.4625,38.00250475,15.86154525,8.3064035,12.40290625,11
1056,2,1.675,1.35,0.4875,45.8978405,20.97863,9.36950975,13.1825175,11
819,1,1.525,1.2125,0.4,28.76056775,15.06775925,6.010094,6.84640425,8
3257,1,1.425,1.2,0.45,26.63435525,11.3114505,5.6699,8.3631025,14
3302,2,1.1625,0.875,0.2875,11.9351395,4.43669675,2.5798045,3.81300775,9
2577,0,1.3,1.0375,0.4,16.8679525,5.96756975,4.025629,7.37087,15
2359,0,1.35,1.025,0.3375,19.91552375,8.788345,5.0178615,5.6699,8
455,2,1.4,1.1375,0.4,27.4139665,12.82814875,5.8683465,7.767763,9
52,0,1.375,1.1,0.4125,24.39474475,8.845044,4.7910655,8.50485,17
1656,2,1.8,1.4375,0.425,54.81375825,25.8830935,11.0279555,14.458245,13
3213,1,1.5375,1.1875,0.3875,30.43318825,12.40290625,7.32834575,8.788345,11
20,1,1.1125,0.8,0.3,11.736693,5.6415505,2.551455,3.3168915,7
1418,0,0.8375,0.65,0.25,5.443104,2.22543575,1.65844575,1.984465,8
415,1,1.125,0.85,0.325,10.53183925,4.55009475,2.25378525,2.9766975,9
1748,0,1.0375,0.8125,0.25,13.22504175,6.47786075,3.01922175,3.231843,7
194,1,1.6,1.4625,0.4875,46.6916265,20.48251375,9.3836845,13.3526145,12
1213,1,1.6125,1.275,0.3875,43.6298805,18.15785475,10.16329575,12.190285,11
2004,0,1.5375,1.1875,0.325,23.88445375,10.0073735,5.42892925,7.1157245,8
1086,2,1.15,0.95,0.325,18.1153305,8.50485,4.32329875,4.53592,11
3526,1,1.475,1.125,0.4625,36.3724085,13.4093135,7.824462,12.0485375,16
1217,0,0.7375,0.525,0.2,2.83495,1.077281,0.737087,0.8788345,8
1658,0,1.45,1.1125,0.3125,20.11397025,8.5898985,3.98310475,6.6621325,9
264,1,1.65,1.3,0.475,44.168521,21.4038725,8.448151,11.3398,10
2564,1,1.4125,1.1375,0.3875,26.52095725,11.9351395,5.1879585,7.37087,11
2281,2,1.1125,0.8375,0.275,12.34620725,5.74077375,3.10427025,3.38776525,6
1454,1,1.425,1.125,0.3875,33.83512825,14.5432935,5.953395,9.7238785,10
3841,1,1.5875,1.3125,0.4,33.8776525,15.40795325,6.973977,9.4970825,12
2198,0,1.4375,1.125,0.425,26.40755925,10.149121,6.08096775,7.37087,13
1633,1,1.2,0.9625,0.3625,18.14368,8.29222875,3.98310475,4.46504625,6
2795,2,1.6375,1.25,0.45,40.12871725,14.401546,8.901743,12.6155275,18
3701,2,1.4125,1.125,0.4125,27.68328675,9.128539,6.917278,10.489315,12
3008,1,1.15,0.9125,0.3125,13.2392165,5.37223025,2.67902775,4.479221,10
318,0,1.1875,0.9375,0.2875,14.75591475,6.6054335,3.3735905,4.12485225,7
2657,1,1.4625,1.1625,0.4,27.08794725,13.02659525,6.690482,7.5126175,7
579,1,1.475,1.1,0.375,24.73493875,10.9712565,6.0951425,6.9456275,8
629,0,0.8625,0.6375,0.2375,5.1879585,2.1262125,1.09145575,1.70097,6
3520,1,0.9,0.675,0.25,6.1518415,2.50893075,1.40330025,2.02698925,6
3750,0,0.9625,0.725,0.225,7.41339425,3.1467945,1.68679525,2.11203775,9
48,2,1.375,1.175,0.375,25.4295015,10.6877615,5.216308,8.221355,9
3086,2,1.8,1.375,0.45,43.09124,18.0586315,9.2135875,12.3320325,10
803,1,1.425,1.0125,0.4,26.20911275,9.76640275,6.19436575,8.3631025,19
1878,2,1.3125,1.075,0.4125,20.3265915,8.1930055,4.94698775,5.5281525,10
223,0,1.0875,0.8375,0.25,9.19941275,3.8271825,2.22543575,2.778251,7
585,1,1.3125,1.025,0.325,28.066005,10.95708175,6.8889285,8.3631025,15
3246,0,0.9375,0.725,0.2125,6.76135575,3.345241,1.2757275,1.97029025,7
3070,2,1.0875,0.9875,0.2625,10.30504325,3.855532,2.778251,3.685435,9
360,1,1.4,1.125,0.3625,26.52095725,12.0485375,4.66349275,7.72523875,11
1235,1,1.6875,1.3625,0.4625,49.25725625,24.834162,8.88756825,13.2959155,13
1647,0,0.4,0.275,0.0625,0.55281525,0.21262125,0.1417475,0.170097,4
3347,2,0.9625,0.7875,0.275,8.107957,3.47281375,1.80019325,2.36718325,10
829,2,1.6125,1.2,0.475,38.8671645,19.63202875,8.23552975,9.922325,12
2768,2,1.2625,1.0125,0.4,19.37688325,7.6827145,4.1106775,6.0951425,10
3726,2,1.4625,1.15,0.425,30.71668325,10.61688775,9.241937,9.2135875,14
3233,0,1.3,0.95,0.2875,18.83824275,9.31281075,4.819415,4.03980375,7
689,2,1.3125,1.025,0.375,20.071446,7.767763,4.2807745,7.087375,12
2112,2,1.675,1.3625,0.4375,48.3925965,19.83047525,10.9712565,16.3009625,13
1599,2,1.7125,1.35,0.5375,48.26502375,18.824068,10.36174225,13.42348825,14
964,1,0.9,0.7375,0.25,5.96756975,1.871067,1.48834875,2.1262125,9
468,2,1.2125,0.9875,0.4,18.71067,7.01650125,3.628736,6.6621325,14
1315,1,1.1125,0.85,0.3,12.68640125,5.4714535,2.93417325,3.685435,9
3817,0,0.9625,0.725,0.25,7.29999625,2.83495,1.7293195,2.438057,6
1147,0,1.0,0.75,0.225,7.98038425,3.35941575,1.7293195,2.26796,7
1686,0,1.2125,0.9375,0.3125,15.932419,7.10154975,3.81300775,4.32329875,8
286,0,1.075,0.8125,0.275,10.41844125,3.84135725,2.65067825,3.40194,13
1222,1,1.575,1.2625,0.375,37.32211675,17.93105875,6.98815175,10.489315,11
2949,1,1.3125,1.0625,0.475,24.720764,13.11164375,4.89028875,5.6415505,9
1714,0,0.9,0.6625,0.1875,5.23048275,2.3530085,1.03475675,1.5592225,7
2632,0,0.8375,0.6,0.2375,4.819415,1.757669,1.1056305,1.5592225,9
1482,2,1.525,1.2375,0.4,30.8726055,13.2959155,5.613201,10.886208,11
2126,2,1.8,1.4875,0.5625,55.8201655,22.80717275,11.9918385,18.71067,16
3285,0,1.125,0.8375,0.2625,12.6722265,6.61960825,4.3374735,3.3735905,7
1230,0,1.325,1.0375,0.325,19.674553,11.07047975,3.1467945,4.7343665,9
97,0,1.375,1.0625,0.3875,24.73493875,11.679994,5.3013565,6.87475375,10
1099,0,1.225,0.9375,0.2875,15.7906715,6.44951125,3.78465825,5.00368675,8
72,1,0.875,0.6375,0.2125,6.08096775,2.83495,1.31825175,1.70097,13
3365,1,1.6125,1.25,0.4375,42.82191975,19.09338825,10.64523725,10.70193625,12
3383,2,1.55,1.0875,0.3875,28.689694,13.5227115,6.690482,7.7961125,8
795,0,0.725,0.525,0.15,3.38776525,1.587572,0.66621325,0.850485,6
2966,0,0.9625,0.7375,0.2125,7.18659825,2.9199985,1.63009625,2.4097075,7
1955,0,1.0375,0.825,0.25,11.07047975,5.45727875,2.14038725,2.90582375,7
285,0,1.0625,0.8625,0.3125,12.0485375,4.53592,2.25378525,4.365823,13
557,2,1.375,1.0375,0.3375,23.09066775,12.1052365,5.25883225,4.9611625,8
2407,1,1.3375,1.05,0.325,22.83552225,8.5331995,5.1312595,7.93786,14
3699,0,1.1875,0.9,0.3625,17.93105875,8.00873375,3.8838815,5.386405,8
1195,1,1.525,1.2,0.35,30.12134375,14.628342,6.3786375,8.26387925,11
